,t_au,Field_0,Field_1,Field_2,Field_3,Field_4,Field_5,Field_6,Field_7,Field_8,Field_9,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_16,Field_17,Field_18
10,-997.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
11,-997.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
12,-997.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
13,-996.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
14,-996.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
15,-996.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
16,-996.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
17,-995.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
18,-995.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
19,-995.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
20,-995.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
21,-994.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
22,-994.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
23,-994.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
24,-994.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
25,-993.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
26,-993.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
27,-993.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
28,-993.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
29,-992.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
30,-992.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
31,-992.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
32,-992.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
33,-991.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
34,-991.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
35,-991.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
36,-991.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
37,-990.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
38,-990.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
39,-990.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
40,-990.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
41,-989.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
42,-989.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
43,-989.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
44,-989.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
45,-988.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
46,-988.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
47,-988.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
48,-988.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
49,-987.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
50,-987.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
51,-987.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
52,-987.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
53,-986.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
54,-986.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
55,-986.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
56,-986.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
57,-985.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
58,-985.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
59,-985.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
60,-985.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
61,-984.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
62,-984.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
63,-984.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
64,-984.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
65,-983.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
66,-983.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
67,-983.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
68,-983.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
69,-982.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
70,-982.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
71,-982.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
72,-982.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
73,-981.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
74,-981.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
75,-981.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
76,-981.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
77,-980.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
78,-980.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
79,-980.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
80,-980.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
81,-979.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
82,-979.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
83,-979.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
84,-979.0,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
85,-978.75,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
86,-978.5,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
87,-978.25,1.700141331e-109,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,7.89172554e-118,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115,1.026023006e-115
